,gene_symbol,entrenz_id
12453,YIF1B,90522
12454,PRC1,9055
12455,LYPD4,147719
12456,CTSC,1075
12457,CCDC170,80129
12458,ADNP,23394
12459,MINPP1,9562
12460,OR8G2P,26492
12461,SLC34A1,6569
12462,PLA2G4E-AS1,101928388
12463,MRPL57,78988
12464,OR52A1,23538
12465,LINC02215,102467225
12466,NEUROD2,4761
12467,ZNF692,55657
12468,ZMIZ2,83637
12469,FOXD3-AS1,100996301
12470,CHRAC1,54108
12471,MIR548AK,100616488
12472,MAGEC1,9947
12473,NKX2-1-AS1,100506237
12474,ELOVL4,6785
12475,RGMB-AS1,503569
12476,MIR3689C,100616333
12477,MIR4477B,100616194
12478,STAU2-AS1,100128126
12479,GUCA2B,2981
12480,AL109910.1,154449
12481,PRKACG,5568
12482,RAB1A,5861
12483,DDX59,83479
12484,LINC02609,105378853
12485,TP53I13,90313
12486,PHLDB1,23187
12487,LINC01547,84536
12488,OTUD3,23252
12489,MIR4517,100616487
12490,CALM3,808
12491,CBLC,23624
12492,CFC1,55997
12493,SLC24A1,9187
12494,MBTPS1,8720
12495,KLK4,9622
12496,MIR4457,100616235
12497,MIR219A1,407002
12498,SAA3P,6290
12499,PIGQ,9091
12500,STRA6,64220
12501,REX1BD,55049
12502,GEMIN4,50628
12503,SLFNL1-AS1,100507178
12504,ZBTB5,9925
12505,KCNAB1-AS2,100874083
12506,AC113208.3,105376731
12507,AP001993.1,101929473
12508,HIC1,3090
12509,DOT1L,84444
12510,GABRR1,2569
12511,MIR5196,100847070
12512,SNORD115-7,100033444
12513,CYP2J2,1573
12514,IKZF5,64376
12515,SUB1,10923
12516,CLPSL2,389383
12517,AC245123.1,101927815
12518,MYO1H,283446
12519,PHEX-AS1,100873942
12520,RPS6KB1,6198
12521,HSD11B1,3290
12522,ARHGEF38-IT1,100874374
12523,GNA11,2767
12524,WARS2-AS1,101929147
12525,MIR6879,102466756
12526,KLRK1-AS1,101928100
12527,CREG2,200407
12528,MIR200CHG,105369635
12529,CFAP20DC-AS1,101929238
12530,PTPRQ,374462
12531,IL25,64806
12532,PIFO,128344
12533,MIR7107,102465665
12534,LINC01251,101929688
12535,SSX9P,280660
12536,SPIN2A,54466
12537,SPACA6P-AS,102238594
12538,SSTR2,6752
12539,MBNL2,10150
12540,FYB1,2533
12541,MIR7849,102465837
12542,TEX29,121793
12543,ADGRE1,2015
12544,AC016866.1,100129878
12545,PER3,8863
12546,OR52Z1,283110
12547,APOF,319
12548,AP3M2,10947
12549,ANKIB1,54467
12550,CHGB,1114
12551,MIR3940,100500888
12552,TMEM50A,23585
12553,OR1D2,4991
12554,FOXL2,668
12555,TM4SF19,116211
12556,PRDX2,7001
12557,ARHGAP9,64333
12558,HNRNPK,3190
12559,AC011491.1,390877
12560,OR51J1,79470
12561,HACD1,9200
12562,HLA-DQB1,3119
12563,STAG2,10735
12564,METTL4,64863
12565,PLAC9,219348
12566,SMIM10L2A,399668
12567,OR5A1,219982
12568,RAPGEF5,9771
12569,LINC01638,105372978
12570,SYT17,51760
12571,LINC00974,147093
12572,GSTM3,2947
12573,SNORA50A,677830
12574,HTR3B,9177
12575,LINC00334,114042
12576,RARG,5916
12577,LINC02029,105374177
12578,MIR30A,407029
12579,MAGI2-AS2,100874021
12580,STEAP2-AS1,100874100
12581,TEAD1,7003
12582,PLEKHG2,64857
12583,NRXN3,9369
12584,HEYL,26508
12585,SEC22B,9554
12586,DTX3,196403
12587,CCDC87,55231
12588,NXT2,55916
12589,ATP6V1F,9296
12590,RAB4A,5867
12591,ZNF766,90321
12592,ASB16-AS1,339201
12593,NEXN,91624
12594,LINC02382,100506107
12595,SNORD113-5,767565
12596,DDI1,414301
12597,ADPRHL1,113622
12598,USP27X,389856
12599,RCOR2,283248
12600,KRTAP4-11,653240
12601,SNORA2C,677815
12602,SNORA30B,109616992
12603,PCDH18,54510
12604,MIR7-2,407044
12605,AL354714.1,101928372
12606,SNX21,90203
12607,TBX15,6913
12608,TMEM60,85025
12609,LYPLAL1,127018
12610,F13B,2165
12611,MIR3677,100500812
12612,AL157756.1,101927702
12613,FDXR,2232
12614,APMAP,57136
12615,DNAJB5,25822
12616,POLR3H,171568
12617,FNDC5,252995
12618,GPRASP2,114928
12619,ARTN,9048
12620,SERPINA3,12
12621,KIF27,55582
12622,AC005264.1,100996351
12623,WDR1,9948
12624,LINC02213,389273
12625,LINC02102,100505625
12626,ANGPTL2,23452
12627,ANO3,63982
12628,PCDH9-AS2,100874064
12629,DOHH,83475
12630,WDR83OS,51398
12631,TARS1,6897
12632,LRRC17,10234
12633,ERC1,23085
12634,AC019171.1,375196
12635,ACP6,51205
12636,LIPC-AS1,101928694
12637,PIK3R5,23533
12638,RDH8,50700
12639,CCSER2,54462
12640,SLC22A7,10864
12641,MIR329-1,574408
12642,HDHD3,81932
12643,LINC01891,105373934
12644,AP002026.1,100507053
12645,AC104667.2,105373958
12646,C11orf45,219833
12647,RRP7BP,91695
12648,SSNA1,8636
12649,MFSD8,256471
12650,MTRNR2L1,100462977
12651,SETD1B,23067
12652,TLE5,166
12653,HADHA,3030
12654,PACRGL,133015
12655,TTC13,79573
12656,CAPN8,388743
12657,COX6B1,1340
12658,ITPK1,3705
12659,SYNJ2BP,55333
12660,PDE4A,5141
12661,AL135999.1,102724814
12662,LINC01748,105378763
12663,TRMO,51531
12664,CEP97,79598
12665,USP43,124739
12666,STAG1,10274
12667,MUL1,79594
12668,LPAR6,10161
12669,LINC01970,101929511
12670,MYO5C,55930
12671,SNORD114-28,767609
12672,TIE1,7075
12673,RAMAC,83640
12674,PRIM1,5557
12675,C12orf50,160419
12676,LINC00708,100507143
12677,MEGF9,1955
12678,DEDD2,162989
12679,DNAJC27,51277
12680,TEX36-AS1,100169752
12681,ULK3,25989
12682,RSPO2,340419
12683,SFSWAP,6433
12684,PYM1,84305
12685,SYNC,81493
12686,SLC24A5,283652
12687,DGKZ,8525
12688,FOXK1,221937
12689,AJ009632.2,101927745
12690,TCF23,150921
12691,PBOV1,59351
12692,ACACB,32
12693,METTL21A,151194
12694,AGT,183
12695,LINC00445,100507114
12696,HEXIM1,10614
12697,ATP5MPL,9556
12698,MIR4709,100616211
12699,EXOC1,55763
12700,RTN4RL1,146760
12701,NPDC1,56654
12702,POPDC3,64208
12703,MPV17,4358
12704,LYN,4067
12705,DNASE2B,58511
12706,NTN5,126147
12707,DNTTIP1,116092
12708,TRMU,55687
12709,RHBDL2,54933
12710,NEK10,152110
12711,AL513318.1,440173
12712,MIR629,693214
12713,PLD1,5337
12714,ALG10B,144245
12715,STXBP5,134957
12716,TMEM239,100288797
12717,MIR549A,693132
12718,RSAD2,91543
12719,PDE6C,5146
12720,SLC17A3,10786
12721,NRSN1,140767
12722,PTPRH,5794
12723,BEAN1,146227
12724,OR4D9,390199
12725,PKM,5315
12726,CCDC71L,168455
12727,GIMAP1-GIMAP5,100527949
12728,HTR5A-AS1,100128264
12729,SHLD2,54537
12730,TMX4,56255
12731,PLAUR,5329
12732,AL109910.2,285804
12733,CDY2B,203611
12734,LINC02356,105369984
12735,SEMA3C,10512
12736,NDFIP2-AS1,100874208
12737,AC067852.2,108783654
12738,XCR1,2829
12739,PLEKHF2,79666
12740,NSMAF,8439
12741,FMR1NB,158521
12742,KRR1,11103
12743,CASC8,727677
12744,TMEM256,254863
12745,C5orf24,134553
12746,UTP14A,10813
12747,LINC00869,57234
12748,NDST4,64579
12749,SNORD114-19,767597
12750,SNX25,83891
12751,C1orf162,128346
12752,FAM76B,143684
12753,BECN1,8678
12754,PRICKLE2,166336
12755,SNORD25,9303
12756,DDX31,64794
12757,B3GLCT,145173
12758,DDHD1,80821
12759,CDIN1,84529
12760,ANKRD34C,390616
12761,PCDHGA2,56113
12762,LINC01753,105378739
12763,IRF4,3662
12764,FAM50B,26240
12765,SNHG1,23642
12766,RBMS1,5937
12767,LINC02227,101927697
12768,HDAC4,9759
12769,INTS5,80789
12770,GPR25,2848
12771,TCEA1,6917
12772,DNAH9,1770
12773,RASAL2,9462
12774,C7orf26,79034
12775,HMGA2,8091
12776,SMG5,23381
12777,DGKE,8526
12778,TLE7,102723796
12779,ABHD17A,81926
12780,CDCA7L,55536
12781,BLVRA,644
12782,IRX1,79192
12783,GOLGA8EP,390535
12784,LINC02454,105369807
12785,VGF,7425
12786,AGTR2,186
12787,ADCY4,196883
12788,MIR8083,102466879
12789,LCE1B,353132
12790,PCCB,5096
12791,MIR5685,100847075
12792,AL161452.1,101928525
12793,RBMXL3,139804
12794,NBPF3,84224
12795,REN,5972
12796,ZNF880,400713
12797,BBC3,27113
12798,AC005702.5,102723851
12799,DRP2,1821
12800,FAM180A,389558
12801,LINC02852,105370985
12802,HARBI1,283254
12803,AC005090.1,105375224
12804,ANKRD42,338699
12805,CD164L2,388611
12806,PARD6G,84552
12807,FASTKD2,22868
12808,IL33,90865
12809,DMD,1756
12810,MIR6499,102465246
12811,PDHA1,5160
12812,SLC40A1,30061
12813,KIF1C-AS1,102724009
12814,WDR64,128025
12815,MIR1255B2,100313835
12816,RASA4,10156
12817,EML1,2009
12818,ZNF131,7690
12819,PXDN,7837
12820,SNORD60,26788
12821,AL359313.1,153910
12822,FOXP1-AS1,104502416
12823,NUDT21,11051
12824,H2AC20,8338
12825,SNHG19,100507303
12826,BAK1,578
12827,LINC01581,101927112
12828,PET100,100131801
12829,LINC00583,100113404
12830,C7orf25,79020
12831,ATP1B1,481
12832,ITIH1,3697
12833,TRIM49,57093
12834,ASB16,92591
12835,VDAC2,7417
12836,ZNF239,8187
12837,PCDHB13,56123
12838,HSFX3,101928917
12839,SPX,80763
12840,AL672167.1,101929006
12841,MIR548AJ1,100616191
12842,CPSF7,79869
12843,CDON,50937
12844,CYP2U1-AS1,101929595
12845,C2orf49,79074
12846,CLEC2L,154790
12847,MIR375,494324
12848,OTUD4,54726
12849,FAM83D,81610
12850,TBRG4,9238
12851,QDPR,5860
12852,SZT2,23334
12853,MIR656,724026
12854,TMEFF1,8577
12855,LINC00461,645323
12856,EFTUD2,9343
12857,LINC00092,100188953
12858,SIX5,147912
12859,TBC1D2,55357
12860,ST3GAL6,10402
12861,RNF182,221687
12862,DYRK4,8798
12863,RHOV,171177
12864,RLN3,117579
12865,DNER,92737
12866,CASC3,22794
12867,MAGEA12,4111
12868,HLA-DRB1,3123
12869,ZNF629,23361
12870,CA5A,763
12871,CCDC88B,283234
12872,NDUFA9,4704
12873,PLCB4,5332
12874,ZNF684,127396
12875,CCM2,83605
12876,EIF2B4,8890
12877,HMG20A,10363
12878,KLF5,688
12879,AUNIP,79000
12880,PI4K2B,55300
12881,ZNF490,57474
12882,RAB3IP,117177
12883,MPP4,58538
12884,HIBADH,11112
12885,ZNF506,440515
12886,ZNF106,64397
12887,ZNF623,9831
12888,HSD3B7,80270
12889,ANXA6,309
12890,DLGAP1-AS3,201477
12891,LINC00244,64433
12892,C9orf92,100129385
12893,PDIK1L,149420
12894,SH3TC1,54436
12895,DDX19B,11269
12896,TBX2,6909
12897,LINC02547,105376554
12898,MAPK11,5600
12899,RBM48,84060
12900,UCHL3,7347
12901,YBEY,54059
12902,COMMD8,54951
12903,HNRNPA1,3178
12904,TMEM106C,79022
12905,ZNF700,90592
12906,KRTAP9-4,85280
12907,SH2B3,10019
12908,ZSWIM3,140831
12909,SEMA4A,64218
12910,LINC00615,439916
12911,AP002001.1,101928535
12912,WSB2,55884
12913,LRRC55,219527
12914,SARNP,84324
12915,FCAMR,83953
12916,IER3,8870
12917,LINC01213,101927992
12918,AGXT2,64902
12919,EMCN,51705
12920,AC023491.2,101929738
12921,ZNF202,7753
12922,TBX3,6926
12923,TTC23,64927
12924,BCKDHB,594
12925,PAK1IP1,55003
12926,TNFSF12-TNFSF13,407977
12927,LINC02172,105377443
12928,STX3,6809
12929,IGFBP7-AS1,255130
12930,CYB5A,1528
12931,GSC2,2928
12932,LINC01132,100506810
12933,LINC00939,400084
12934,POLM,27434
12935,SNORD115-33,100033807
12936,NDUFB2,4708
12937,H2BC3,3018
12938,C12orf65,91574
12939,RGS16,6004
12940,MTERF4,130916
12941,IL2RA,3559
12942,DNAH8,1769
12943,PIK3CG,5294
12944,CNPPD1,27013
12945,CERS6,253782
12946,GALNT12,79695
12947,ASPM,259266
12948,DEF8,54849
12949,CERNA2,642934
12950,ZC3HAV1,56829
12951,CCL17,6361
12952,RNF138,51444
12953,MIR3202-1,100422987
12954,CFAP126,257177
12955,SNORA55,677834
12956,RAN,5901
12957,MICOS13,125988
12958,COQ5,84274
12959,GRPEL2,134266
12960,CATSPER1,117144
12961,ZNF185,7739
12962,CLDN2,9075
12963,S100A13,6284
12964,ARHGAP26-AS1,100874239
12965,ZBTB20-AS1,100131117
12966,OXR1,55074
12967,ZNF222,7673
12968,LUC7L2,51631
12969,DIO2-AS1,100628307
12970,PHACTR3,116154
12971,ELK1,2002
12972,EFCAB5,374786
12973,MIR410,574434
12974,VPS4B,9525
12975,NKX2-1,7080
12976,AP003110.1,101928896
12977,ATP2C2,9914
12978,SAMM50,25813
12979,MIR1244-3,100422872
12980,SLC30A3,7781
12981,LIMS3,96626
12982,ZNF460-AS1,105372476
12983,POU5F1P4,645682
12984,COA6,388753
12985,ANKRD23,200539
12986,MAP7D3,79649
12987,KLRG1,10219
12988,LEUTX,342900
12989,TMEM174,134288
12990,TTC39B,158219
12991,MIR661,724031
12992,RERG-AS1,100873980
12993,CHTF8,54921
12994,TPM2,7169
12995,RUNX3,864
12996,TSPYL1,7259
12997,SETD9,133383
12998,FYB2,199920
12999,ZNF431,170959
13000,ITGB3BP,23421
13001,SNAI2,6591
13002,ANKMY1,51281
13003,SLC25A13,10165
13004,YWHAQ,10971
13005,CRHBP,1393
13006,AIM2,9447
13007,HSBP1,3281
13008,BEST2,54831
13009,UIMC1,51720
13010,GABRA4,2557
13011,ANTXR1,84168
13012,NCOR1,9611
13013,MIR4256,100422976
13014,LPAR1,1902
13015,IQCF1,132141
13016,MIR520F,574464
13017,AP002754.1,101927495
13018,GPR162,27239
13019,SASS6,163786
13020,LINC02436,101928877
13021,DNAJB12,54788
13022,LRRFIP1,9208
13023,ONECUT1,3175
13024,NEK7,140609
13025,CARD6,84674
13026,ACBD3,64746
13027,NRG2,9542
13028,LINC00173,100287569
13029,ANAPC7,51434
13030,F11,2160
13031,PAM16,51025
13032,KNTC1,9735
13033,FAM238C,387644
13034,RPL4,6124
13035,GAP43,2596
13036,ACSM5,54988
13037,SUMO3,6612
13038,C18orf12,84322
13039,HGS,9146
13040,CWC25,54883
13041,CD302,9936
13042,CFLAR,8837
13043,WBP2,23558
13044,CLIP1,6249
13045,DCAF8L1,139425
13046,CD160,11126
13047,KMT5B,51111
13048,ROCK1,6093
13049,SNORA70,26778
13050,MIR607,693192
13051,TMOD4,29765
13052,MIR133A2,406923
13053,RIMS1,22999
13054,MIR6071,102466516
13055,TADA3,10474
13056,NFIX,4784
13057,MIR7154,102465691
13058,MIR3944,100500911
13059,LINC00351,100874137
13060,PECR,55825
13061,PTPRK,5796
13062,LINC01584,101929701
13063,RTP4,64108
13064,ARID4A,5926
13065,TTN,7273
13066,SNRNP48,154007
13067,PCGF3,10336
13068,SNORA75,654321
13069,NMBR,4829
13070,RAC1,5879
13071,CYGB,114757
13072,ZNF429,353088
13073,ABHD14B,84836
13074,CSPP1,79848
13075,MIR411,693121
13076,SCN11A,11280
13077,DST,667
13078,PTPN5,84867
13079,AL596442.1,102724511
13080,INPP4B,8821
13081,RAMP2,10266
13082,NUBP2,10101
13083,RAI1,10743
13084,MIR7-3,407045
13085,A2ML1,144568
13086,LEF1,51176
13087,FBXO32,114907
13088,LINC01643,105373010
13089,SNORA2A,677793
13090,KRTAP12-2,353323
13091,LINC00602,441177
13092,PGA5,5222
13093,E2F6,1876
13094,TMEM65,157378
13095,FASLG,356
13096,LDB3,11155
13097,LINC01449,101928773
13098,MELK,9833
13099,DHTKD1,55526
13100,OTUD7B,56957
13101,PRR3,80742
13102,SPATA31D4,389761
13103,APOBEC4,403314
13104,EIF1B,10289
13105,SNORA22B,109616964
13106,MIR2052HG,441355
13107,MAP4K2,5871
13108,RPL15,6138
13109,MIR4765,100616219
13110,LY6G6F-LY6G6D,110599563
13111,OMA1,115209
13112,COL27A1,85301
13113,SLC1A6,6511
13114,BMP6,654
13115,AFAP1L2,84632
13116,MIR4467,100616367
13117,DBNDD1,79007
13118,TTC21B,79809
13119,PPP3R1,5534
13120,FAM114A1,92689
13121,MIR539,664612
13122,MIR654,724024
13123,GRAP2,9402
13124,INSC,387755
13125,PAGE2,203569
13126,CXADR,1525
13127,PSG5,5673
13128,HMCN2,256158
13129,RNF2,6045
13130,DISC1FP1,101929222
13131,BMP2,650
13132,SCGB2A1,4246
13133,OR5W2,390148
13134,PTBP1,5725
13135,HNF1A,6927
13136,FMN1,342184
13137,CHST10,9486
13138,AC100801.2,107986954
13139,ELOVL3,83401
13140,GPAM,57678
13141,AC104024.1,284191
13142,AC138749.1,100132202
13143,TRIM74,378108
13144,OTOP3,347741
13145,TMEM169,92691
13146,VPS37B,79720
13147,LINC02135,146513
13148,SGO1-AS1,100874028
13149,KIF20B,9585
13150,MIR8072,102466877
13151,LINC01744,101927683
13152,C11orf87,399947
13153,CIPC,85457
13154,LRRC7,57554
13155,FSD1,79187
13156,CSAG1,158511
13157,AL023553.1,105373044
13158,TUBG1,7283
13159,LINC02541,101927686
13160,FAM177B,400823
13161,SELPLG,6404
13162,CTPS2,56474
13163,ATP1A2,477
13164,MROH2B,133558
13165,NCBP1,4686
13166,PPM1N,147699
13167,IPO5,3843
13168,OR5AU1,390445
13169,GOLGA6L10,647042
13170,KRT7-AS,109729127
13171,CCDC191,57577
13172,KLHDC2,23588
13173,SLC6A5,9152
13174,LINC02499,728040
13175,PAG1,55824
13176,SOX30,11063
13177,RNF222,643904
13178,CRB2,286204
13179,GPATCH2,55105
13180,IBA57,200205
13181,SNORA27,619499
13182,P2RX7,5027
13183,NECAP1,25977
13184,MIR6073,102464826
13185,MYO16-AS1,100885782
13186,MIR1233-1,100302160
13187,WAS,7454
13188,PDE6H,5149
13189,MIR4508,100616275
13190,AP000688.2,105369306
13191,LINC02248,107984780
13192,DGKK,139189
13193,LRP5L,91355
13194,AARD,441376
13195,ACTR3B,57180
13196,CYB5B,80777
13197,DUSP16,80824
13198,MCL1,4170
13199,PPIAL4E,730262
13200,UTF1,8433
13201,THAP9,79725
13202,BRD8,10902
13203,AC025449.2,105374727
13204,KRT76,51350
13205,SFMBT1,51460
13206,GCLM,2730
13207,CHRM4,1132
13208,RRAD,6236
13209,LAMA5-AS1,101928158
13210,MIR3141,100422950
13211,LINC02570,105375014
13212,OR2W1,26692
13213,MIR101-2,406894
13214,ATXN7L3B,552889
13215,MEGF11,84465
13216,AL359924.1,100130331
13217,MIR4804,100616152
13218,SSR2,6746
13219,CNPY3,10695
13220,CISD2,493856
13221,TLE1,7088
13222,MIR599,693184
13223,C5orf22,55322
13224,PPDPF,79144
13225,MIR151B,100616247
13226,LINC01117,102724224
13227,IFT81,28981
13228,LINC02292,101929080
13229,CHPT1,56994
13230,PABPC4L,132430
13231,TEX41,401014
13232,MIR5682,100847043
13233,DEFA5,1670
13234,C6orf15,29113
13235,MTRES1,51250
13236,KCTD19,146212
13237,GLRX2,51022
13238,FTSJ3,117246
13239,SEC24C,9632
13240,PSMB6,5694
13241,ZSWIM6,57688
13242,AC107884.1,100506258
13243,FAM74A1,401507
13244,ZNF614,80110
13245,KCNC2,3747
13246,NCR1,9437
13247,RAB3C,115827
13248,C11orf98,102288414
13249,HCG18,414777
13250,MIR367,442912
13251,CHST7,56548
13252,AL035425.2,8471
13253,SLC45A1,50651
13254,LINC02226,729506
13255,PARG,8505
13256,WDR76,79968
13257,LINC00499,100874047
13258,AF130248.1,105369292
13259,AL390838.1,101927575
13260,OR6C70,390327
13261,IL2RG,3561
13262,MYOG,4656
13263,C1QBP,708
13264,CLPTM1,1209
13265,C9orf131,138724
13266,SNORD115-38,100033812
13267,PASD1,139135
13268,SYVN1,84447
13269,LRWD1,222229
13270,COQ2,27235
13271,CTNNA2,1496
13272,FAM110A,83541
13273,AHNAK2,113146
13274,LINC01847,101927766
13275,FBXO7,25793
13276,LINC02174,105377536
13277,ST6GALNAC2,10610
13278,AC100756.3,105370728
13279,FAAH2,158584
13280,SNORD45A,26805
13281,PVALEF,388428
13282,ABHD8,79575
13283,SEC14L5,9717
13284,MOSPD2,158747
13285,SERAC1,84947
13286,ZNF444,55311
13287,SLC8A1-AS1,100128590
13288,UROS,7390
13289,MIR3118-3,100422844
13290,HOXC12,3228
13291,NBPF1,55672
13292,FER1L6-AS2,157376
13293,CCL19,6363
13294,CATSPERZ,25858
13295,LINC01810,105373400
13296,NOS1,4842
13297,MIR938,100126327
13298,AGAP2,116986
13299,PLEKHH1,57475
13300,MIR579,693164
13301,ARMH1,339541
13302,MCCC1,56922
13303,SEC24D,9871
13304,CCNB3,85417
13305,TM9SF3,56889
13306,GPR152,390212
13307,PTPRE,5791
13308,ZNF850,342892
13309,CNIH1,10175
13310,LCN6,158062
13311,TMBIM4,51643
13312,RBM26,64062
13313,CDK19,23097
13314,TXNDC16,57544
13315,ZNF19,7567
13316,EPYC,1833
13317,PRAF2,11230
13318,SNORA13,654322
13319,SMARCD1,6602
13320,ATP5MG,10632
13321,LINC01442,103456507
13322,KIAA1755,85449
13323,MIR3616,100500814
13324,SEC16A,9919
13325,AC104958.1,101927543
13326,RNF216-IT1,100874342
13327,DDX3X,1654
13328,KRTAP19-2,337969
13329,CABIN1,23523
13330,RNF212,285498
13331,PLAC4,191585
13332,CRTAC1,55118
13333,CD81,975
13334,JRKL,8690
13335,VWF,7450
13336,CA6,765
13337,MUSK,4593
13338,RUNX1T1,862
13339,DNAJC9,23234
13340,UCMA,221044
13341,NETO2,81831
13342,IFT122,55764
13343,ITGB5,3693
13344,ENKD1,84080
13345,MEX3A,92312
13346,OR11H12,440153
13347,LINC01704,646268
13348,C1orf74,148304
13349,ZNF689,115509
13350,NMUR1,10316
13351,MIR374B,100126317
13352,SLC38A4,55089
13353,TBR1,10716
13354,RBM12,10137
13355,NDUFAF8,284184
13356,PPP6R3,55291
13357,ANKRD33,341405
13358,RPRD1B,58490
13359,HEATR3,55027
13360,FRY,10129
13361,HIPK3,10114
13362,DOC2B,8447
13363,WASHC5,9897
13364,SMAD3,4088
13365,IER3IP1,51124
13366,SLC16A1,6566
13367,RNF148,378925
13368,LRRC56,115399
13369,TSHZ3,57616
13370,PTPN1,5770
13371,KATNBL1,79768
13372,AGRN,375790
13373,SPINK4,27290
13374,MPP5,64398
13375,SLC29A2,3177
13376,SUGP2,10147
13377,AC092338.2,440346
13378,LINC00535,642924
13379,PPP1R3G,648791
13380,SNORD113-8,767568
13381,DEFB133,403339
13382,CCDC141,285025
13383,ZNF304,57343
13384,WBP2NL,164684
13385,SLC25A41,284427
13386,SLCO2B1,11309
13387,HSD17B4,3295
13388,PCDHA4,56144
13389,PRPF19,27339
13390,C5orf66-AS2,340073
13391,SLC23A2,9962
13392,SSTR4,6754
13393,SNORD22,9304
13394,NID2,22795
13395,HOXD11,3237
13396,LRP4,4038
13397,LINC01527,101927988
13398,SPANXN3,139067
13399,H4C12,8362
13400,OR4L1,122742
13401,LINC01980,105377007
13402,GRIP1,23426
13403,OR2T2,401992
13404,SCARNA7,677767
13405,KCNMB1,3779
13406,KAT6A,7994
13407,CBX8,57332
13408,COL14A1,7373
13409,CTSV,1515
13410,BIN2,51411
13411,UFC1,51506
13412,SUSD2,56241
13413,SNX20,124460
13414,TTLL2,83887
13415,C8orf58,541565
13416,LINC02574,111216282
13417,SNORD13E,109617020
13418,ZNF587,84914
13419,RPH3A,22895
13420,SNORA74A,26821
13421,LCE3E,353145
13422,PALB2,79728
13423,SNORD58A,26791
13424,NSG2,51617
13425,SNORD72,619564
13426,LIPT1,51601
13427,PTX4,390667
13428,NPAS4,266743
13429,LBX1,10660
13430,AC005498.2,101928982
13431,MIR3074,100422842
13432,SENCR,100507392
13433,NECTIN4,81607
13434,RAB39B,116442
13435,MIR5701-2,100847005
13436,IRAK1BP1,134728
13437,BCAP29,55973
13438,PCCA,5095
13439,FAM181A,90050
13440,RRP15,51018
13441,CARD8,22900
13442,AGAP1,116987
13443,MNS1,55329
13444,PAK5,57144
13445,JMY,133746
13446,ZNF764,92595
13447,ITGA9-AS1,101928153
13448,HASPIN,83903
13449,SNX32,254122
13450,CRIM1,51232
13451,APLF,200558
13452,Z97634.1,100134368
13453,AL590550.1,107986639
13454,SLC6A20,54716
13455,MANF,7873
13456,MTMR12,54545
13457,ABRA,137735
13458,NDUFAF7,55471
13459,PFN3,345456
13460,LINC01499,102723644
13461,PRR9,574414
13462,MTR,4548
13463,TBX1,6899
13464,DAZAP2,9802
13465,AC002310.1,107984875
13466,PEF1,553115
13467,MADD,8567
13468,OS9,10956
13469,NUCB1,4924
13470,OLAH,55301
13471,MIR6729,102466982
13472,CCAR1,55749
13473,TMEM201,199953
13474,TMEM165,55858
13475,PMFBP1,83449
13476,MOGS,7841
13477,CSN1S1,1446
13478,PDZD3,79849
13479,C3orf62,375341
13480,RPS29,6235
13481,C19orf48,84798
13482,MIR6788,102466735
13483,RNF103,7844
13484,PGS1,9489
13485,LINC02130,105447648
13486,DUOX1,53905
13487,RPS26,6231
13488,IL12A,3592
13489,AFP,174
13490,AK1,203
13491,SOX1-OT,100505996
13492,C22orf42,150297
13493,MIR190B,100126346
13494,WDR7,23335
13495,NT5DC2,64943
13496,MIR4437,100616213
13497,USP5,8078
13498,ABCG8,64241
13499,AC112204.2,100506406
13500,ULK1,8408
13501,COL19A1,1310
13502,INTU,27152
13503,MIR3615,100500847
13504,ZNF773,374928
13505,ZBTB20-AS4,100874131
13506,KRBA1,84626
13507,ANKRD36,375248
13508,TRMT2A,27037
13509,MEP1A,4224
13510,MT1JP,4498
13511,MAGED4B,81557
13512,MIR766,768218
13513,LINC02257,105372950
13514,ZSCAN9,7746
13515,OAT,4942
13516,F13A1,2162
13517,MIR4476,100616456
13518,APOC4,346
13519,PIGV,55650
13520,SOAT2,8435
13521,ANKRD22,118932
13522,SPOUT1,51490
13523,VAC14,55697
13524,AC010247.1,100505622
13525,DYRK1A,1859
13526,GPR20,2843
13527,TESK1,7016
13528,AGPAT4,56895
13529,FOXD4L1,200350
13530,MIR6817,102466198
13531,HS3ST2,9956
13532,CFAP69,79846
13533,FUT5,2527
13534,CDCA7,83879
13535,SLC5A7,60482
13536,MIR3065,100422915
13537,SND1-IT1,27099
13538,DEPDC1B,55789
13539,MIR580,693165
13540,TMEM259,91304
13541,PRPF31,26121
13542,FGFBP2,83888
13543,MEAF6,64769
13544,LINC01668,101928311
13545,USP9X,8239
13546,EIF1AX-AS1,100874078
13547,PFKFB2,5208
13548,MIR504,574507
13549,CT47A12,100507170
13550,MCHR1,2847
13551,RARA,5914
13552,AKR1C8P,340811
13553,RBPMS-AS1,100128750
13554,MC5R,4161
13555,CST5,1473
13556,CUEDC1,404093
13557,SNORD56,26793
13558,CMTR2,55783
13559,TOPAZ1,375337
13560,PRR22,163154
13561,BRSK2,9024
13562,TARM1,441864
13563,ARFIP1,27236
13564,NIF3L1,60491
13565,RNA5S2,100169753
13566,MIR196A2,406973
13567,PSMD11,5717
13568,MIR1275,100302123
13569,TM4SF18,116441
13570,LINC01249,727982
13571,PDCD2,5134
13572,ZNF441,126068
13573,C1orf232,110806296
13574,HTR1D,3352
13575,KLF9,687
13576,COL9A1,1297
13577,SLC7A13,157724
13578,EIF2S3B,255308
13579,UBXN11,91544
13580,SNORD116-10,100033422
13581,GPC5,2262
13582,ZNF782,158431
13583,RFC1,5981
